Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2025-12-01 17:30:00+00:00,280.58819580078125,317.2817077636719,488.6650085449219,179.40499877929688,280.6400146484375,318.4779968261719,489.3900146484375,180.3000030517578,279.4599914550781,317.2250061035156,488.4949951171875,179.1699981689453,279.7749938964844,317.80999755859375,488.8900146484375,179.8350067138672,2222347,1157280,787685,11026020
2025-12-01 18:30:00+00:00,280.8900146484375,316.2300109863281,487.8599853515625,179.08999633789062,281.2200012207031,317.989990234375,489.05999755859375,179.9853973388672,280.45001220703125,315.9117126464844,487.7699890136719,178.86000061035156,280.590087890625,317.32000732421875,488.6700134277344,179.41000366210938,2919865,1335415,822496,9463328
2025-12-01 19:30:00+00:00,281.9100036621094,316.71990966796875,487.80999755859375,179.37989807128906,281.94000244140625,316.8346862792969,487.94989013671875,179.47999572753906,280.7099914550781,315.510009765625,486.760009765625,178.62489318847656,280.8800048828125,316.239990234375,487.8399963378906,179.08999633789062,2916696,1291824,898825,10803646
2025-12-01 20:30:00+00:00,283.32000732421875,315.2300109863281,486.8299865722656,179.99000549316406,283.4100036621094,316.75,488.1300048828125,180.0,281.7300109863281,314.0400085449219,485.6700134277344,179.22000122070312,281.9200134277344,316.69000244140625,487.80999755859375,179.3800048828125,5357873,2541283,1956383,9755933
2025-12-02 14:30:00+00:00,284.57000732421875,316.5769958496094,490.5249938964844,183.2550048828125,285.3089904785156,318.6000061035156,491.510009765625,185.66000366210938,282.7300109863281,314.7070007324219,486.32000732421875,182.07009887695312,283.0,316.8999938964844,487.25,182.25,7878173,3727937,2890468,40993279
2025-12-02 15:30:00+00:00,285.5400085449219,314.860107421875,489.6000061035156,180.55999755859375,287.3999938964844,318.4800109863281,492.2799987792969,184.63999938964844,284.1499938964844,314.2200012207031,489.4512939453125,180.1699981689453,284.5400085449219,316.5880126953125,490.54998779296875,183.22500610351562,6214915,2203455,1563473,26987007
2025-12-02 16:30:00+00:00,285.8699951171875,315.989990234375,493.2099914550781,182.16000366210938,285.9999084472656,316.20001220703125,493.4999084472656,182.25999450683594,284.8299865722656,314.40008544921875,489.0400085449219,180.0,285.5400085449219,314.80999755859375,489.5799865722656,180.52999877929688,2847056,1186186,1011496,16599118
2025-12-02 17:30:00+00:00,285.2149963378906,316.5,490.0899963378906,181.71499633789062,286.3399963378906,316.70001220703125,493.45001220703125,182.3800048828125,284.94000244140625,314.45001220703125,489.6700134277344,181.08009338378906,285.8800048828125,316.010009765625,493.2149963378906,182.16000366210938,2725658,1275012,1015404,11681277
2025-12-02 18:30:00+00:00,285.625,316.8843078613281,489.8485107421875,181.0,286.1300048828125,317.2699890136719,490.6799011230469,181.84500122070312,285.0150146484375,316.05999755859375,489.1449890136719,180.75,285.20001220703125,316.42999267578125,490.07000732421875,181.7100067138672,2146948,777753,796444,8886453
2025-12-02 19:30:00+00:00,286.239990234375,316.0,490.2300109863281,181.42999267578125,286.82000732421875,317.260009765625,490.4800109863281,181.77999877929688,285.5801086425781,315.739990234375,489.5799865722656,180.93499755859375,285.6000061035156,316.80999755859375,489.80999755859375,180.97999572753906,13098589,819999,780550,8959159
2025-12-02 20:30:00+00:00,286.2300109863281,316.07000732421875,490.05999755859375,181.36000061035156,286.6099853515625,316.30999755859375,490.82000732421875,181.6999969482422,285.7099914550781,315.30999755859375,488.5299987792969,181.0,286.239990234375,315.9599914550781,490.2300109863281,181.41749572753906,3132652,1187811,1093944,44710145
