Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2025-11-28 14:30:00+00:00,276.260009765625,318.0799865722656,490.5799865722656,177.2899932861328,278.23919677734375,326.8800048828125,491.79998779296875,179.2899932861328,276.0199890136719,317.40008544921875,486.6499938964844,176.97000122070312,277.260009765625,323.25,487.5950012207031,178.7895965576172,4040463,6500875,3707413,30011592
2025-11-28 15:30:00+00:00,276.25,317.4700012207031,491.29998779296875,177.08140563964844,276.9198913574219,319.4967041015625,492.6300048828125,178.0800018310547,275.989990234375,316.94000244140625,490.54998779296875,176.75,276.2900085449219,318.1199035644531,490.5799865722656,177.24000549316406,1743837,2420683,1310232,17490994
2025-11-28 16:30:00+00:00,277.04998779296875,319.7200012207031,491.1449890136719,177.1342010498047,277.16009521484375,320.1050109863281,492.4200134277344,177.33999633789062,275.98651123046875,317.2101135253906,490.8900146484375,176.53140258789062,276.2449951171875,317.45001220703125,491.3399963378906,177.0850067138672,1791406,1624828,1045697,14456367
2025-12-01 14:30:00+00:00,278.14208984375,317.010009765625,486.79998779296875,178.86000061035156,278.7699890136719,319.6300048828125,488.7591857910156,179.13999938964844,276.1400146484375,314.4100036621094,484.6474914550781,173.67999267578125,278.1499938964844,317.2699890136719,487.9599914550781,174.6999969482422,5114373,7335432,3532361,41192309
2025-12-01 15:30:00+00:00,277.9200134277344,316.81500244140625,488.30499267578125,178.9600067138672,278.4801025390625,318.6300048828125,489.0174865722656,180.00999450683594,277.30499267578125,315.4700012207031,485.7001037597656,178.22000122070312,278.1000061035156,316.9800109863281,486.7900085449219,178.85000610351562,1731132,1936805,1278138,37663484
2025-12-01 16:30:00+00:00,279.7705078125,317.82501220703125,488.9100036621094,179.8350067138672,279.8900146484375,318.3299865722656,489.8598937988281,180.0800018310547,277.8900146484375,316.78009033203125,487.6600036621094,178.8300018310547,277.8999938964844,316.9049987792969,488.2900085449219,178.94000244140625,2091919,1200955,785583,13512472
2025-12-01 17:30:00+00:00,280.58819580078125,317.2817077636719,488.6650085449219,179.40499877929688,280.6400146484375,318.4779968261719,489.3900146484375,180.3000030517578,279.4599914550781,317.2250061035156,488.4949951171875,179.1699981689453,279.7749938964844,317.80999755859375,488.8900146484375,179.8350067138672,2222347,1157280,787685,11026020
2025-12-01 18:30:00+00:00,280.8900146484375,316.2300109863281,487.8599853515625,179.08999633789062,281.2200012207031,317.989990234375,489.05999755859375,179.9853973388672,280.45001220703125,315.9117126464844,487.7699890136719,178.86000061035156,280.590087890625,317.32000732421875,488.6700134277344,179.41000366210938,2919865,1335415,822496,9463328
2025-12-01 19:30:00+00:00,281.9100036621094,316.71990966796875,487.80999755859375,179.37989807128906,281.94000244140625,316.8346862792969,487.94989013671875,179.47999572753906,280.7099914550781,315.510009765625,486.760009765625,178.62489318847656,280.8800048828125,316.239990234375,487.8399963378906,179.08999633789062,2916696,1291824,898825,10803646
2025-12-01 20:30:00+00:00,283.32000732421875,315.2300109863281,486.8299865722656,179.99000549316406,283.4100036621094,316.75,488.1300048828125,180.0,281.7300109863281,314.0400085449219,485.6700134277344,179.22000122070312,281.9200134277344,316.69000244140625,487.80999755859375,179.3800048828125,5357873,2541283,1956383,9755933
